source,pub_time,title,content,url
东方财富-时代财经,2026-05-18 19:08:00,近40万亿险资最新布局曝光！一季度狂买42亿股，重仓银行股，中国广核、立讯精密获加仓,随着2026年一季度保险业资金运用数据出炉，以及A股上市公司一季报相继收官，手握近40万亿元“长钱”的保险机构，其最新资产配置路线与权益市场布局路径亦浮出水面。　　根据日前国家金融监督管理总局披露的数据，截至2026年一季度末，保险公司资金运用余额达39.44万亿元，规模稳步扩容的同时，大类资产配置结构持续优化，权益类资产配置意愿明显提升。　　Wind数据显示，今年一季度险资逆势加仓A股，合计重仓641只个股，持股数量环比增加超42亿股，期末重仓股合计持仓市值近1.6万亿元。配置上，险资延续“哑铃型”配置思路，银行股成为核心加仓赛道，持仓市值占比突出，头部险企加仓动作明显，譬如中国人寿增持中国银行（601988.SH）4.67亿股；同时，险资主动优化结构，重点布局公用事业、科技等领域，中国广核（003816.SZ）、立讯精密（002475.SZ）等相关标的获加仓。　　对外经济贸易大学创新与风险管理研究中心副主任龙格向时代财经表示，银行等行业盈利稳定、分红率高，其股息收入可直接增厚当期利润。在新会计准则下，股价波动不影响当期损益，是理想的“压舱石”资产。　　险资加大权益资产投资，一季度加仓42亿股　　作为我国资本市场体量大、周期长的机构投资者，保险资金的资产配置动向，一定程度上折射出机构对宏观经济、权益市场的长期价值判断。　　在居民存款搬家、保费收入稳步增长的背景下，保险资金运用总规模再上新台阶。截至2026年一季度末，保险公司资金运用余额为39.44万亿元，环比增长2.49%，为资本市场提供了稳定的长期资金支撑。　　从大类资产配置结构来看，固收类资产依旧是险资配置的“基本盘”。细分主体来看，保险公司银行存款和债券配置占比维持高位，同时权益类资产配置占比实现稳步抬升。数据显示，截至一季度末，人身险公司债券和银行存款余额占比达58.69%，股票和证券投资基金余额达5.47万亿元，占比达15.39%，环比微升0.13个百分点；财产险公司债券和银行存款余额占比达57.28%，股票和证券投资基金余额达1.42万亿元，占比达17.54%，环比微升0.4个百分点，权益资产配置意愿全面增强。　　A股市场股票持仓方面，Wind 数据显示，截至2026年一季度末，保险资金现身641家A股上市公司前十大流通股东；整体持股数量达1059.56亿股，环比加仓42.43亿股，期末重仓股市值合计达1.59万亿元，实现连续五个季度逆势加仓A股。　　瑞银证券中国股票策略分析师孟磊向时代财经指出，按照中长线资金入市办法的鼓励，30%的新增保费投资A股市场，这是保险公司对于A股持仓一直往上走的原因，未来A股仍将迎来险资的持续资金流入。　　某券商非银金融分析师向时代财经表示，长端利率中枢持续下行背景下，传统债券、存款类资产收益率承压，资产荒格局延续，倒逼险资提升权益资产配置比例，通过优质权益标的增厚长期收益，匹配保险产品长期负债成本。与此同时，监管层面持续优化险资投资政策，放宽权益投资限制、引导长期资金入市，为险资增配A股提供了制度保障。“当前险资权益类资产占比仍有上行空间，未来将持续稳步布局权益市场，发挥长期资本的压舱石作用。”该分析师指出。　　银行股成主要加仓方向，科技赛道获青睐　　从持仓结构来看，险资延续哑铃型配置思路，银行股依旧作为险资的核心“压舱石”，公用事业、高端制造与科技、消费龙头成为重点布局方向，持仓结构更趋均衡多元。　　银行业依旧是保险资金核心重仓领域，剔除掉中国人寿集团持股中国人寿（601628.SH）以外，险资对银行股的持仓市值占比近54%，持仓市值前十个股中银行股独占8席，平安银行（000001.SZ）、农业银行（601288.SH）、民生银行（600016.SH）、浦发银行（600000.SH）、华夏银行（600015.SH）、邮储银行（601658.SH）、工商银行（601398.SH）、招商银行（600036.SH）等持续稳居险资重仓核心标的。　　今年一季度，险资集中加码优质银行标的，中国银行、工商银行、兴业银行（601166.SH）、中信银行（601998.SH）、上海银行（601229.SH）等位列增持前列。头部险企加仓幅度更为明显。其中，中国人寿增持中国银行4.67亿股，并新进成为杭州银行（600926.SH）、上海银行、江苏银行（600919.SH）前十大流通股东；新华保险（601339.SH）、太平资产也集中加仓中国银行，期末分别持有1.67亿股、1.39亿股，瑞众人寿加仓兴业银行，期末持股数量达5.69亿股。　　在坚守银行股的同时，险资主动优化持仓结构，跳出单一金融板块依赖，深度布局公用事业、交通运输等领域。　　其中，中国广核、国投电力（600886.SH）、浙能电力（600023.SH）等电力龙头备受青睐，平安人寿一季度新进中国广核前十大流通股东，期末持股达4.26亿股，同时大幅增持国投电力、浙能电力等。交通运输领域，上海机场（600009.SH）、大秦铁路（601006.SH）、山东高速（600350.SH）等获险资持续增持；周期资源板块中，中国神华（601088.SH）、华菱钢铁（000932.SZ）、包钢股份（600010.SH）等标的，成为险资分散配置的重要选择。　　高端制造与科技赛道也迎来险资持续布局，新质生产力方向成为核心发力点。硬件设备、精密制造、半导体材料等细分领域获险资重点加仓，中国人寿新进立讯精密、鹏鼎控股（002938.SZ），平安人寿、平安养老分别新进洁美科技（002859.SZ）、江海股份（002484.SZ）等，中国人保则增持华测导航（300627.SZ）等。　　龙格向时代财经指出，投资高端制造业，既是险资把握“制造强国”与“新质生产力”的国家战略方向，也是优化长期资产结构、寻求收益弹性的关键举措。　　消费板块也获得险资的增持，和谐健康新进伊利股份（600887.SH），期末持股数量达5189万股，五粮液（000858.SZ）、双汇发展（000895.SZ）、新乳业（002946.SZ）、千禾味业（603027.SH）等也迎来险资配置增量。　　与之形成对比的是，建筑、电力设备、房地产等前期热门赛道遭险资减持，中国电建（601669.SH）、金风科技（002202.SZ）、大悦城（000031.SZ）等个股获险资等减持数量居前列。　　“展望后市，险资权益投资将继续稳步增加。策略上坚持‘哑铃型’配置：一端是高股息资产作为稳定器，另一端是科技、高端制造等成长资产以增强收益弹性。”龙格向时代财经表示。（文章来源：时代财经）,http://finance.eastmoney.com/a/202605183740653412.html
东方财富-蓝鲸新闻,2026-05-14 11:20:44,vivo Pocket 云台相机由立讯精密代工,记者从知情人士处独家获悉，vivo手持云台相机由立讯精密代工。　　注：近日，市场消息显示，vivo Pocket手持云台相机或于今年第四季度发布，上市窗口期预计落在11—12月，目前vivo对该产品的备货预期约百万台。（文章来源：蓝鲸新闻）,http://finance.eastmoney.com/a/202605143737171591.html
东方财富-中国经营网,2026-05-16 03:24:58,立讯精密拟控股京西国际 欲扩充汽车业务布局,5月11日，停牌逾一个月的京西国际（02339.HK）复牌，开盘即暴涨83%至8.2港元/股，随后股价在盘中回落，当日收报6.69港元/股，涨49.33%。5月12日股价强势延续，收盘报7.6港元/股，涨13.6%。　　5月11日，立讯精密（002475.SZ）A股开盘股价报75.5元/股，盘中一度触及78.42元/股的历史新高，当日收报76.06元/股，总市值达5542亿元。5月12日，立讯精密也继续上涨，收盘价为77.19 元/股，涨幅1.49%。　　这一资本市场反应背后，指向同一起事件：此前京西国际发布公告，消费电子龙头立讯精密计划通过收购京西智行集团股权，从而间接控股京西国际约59.5%的股份，成为最终控股股东。　　事实上，《中国经营报》记者留意到，京西国际停牌期间，市场就已传出立讯精密将收购京西智行来补全智能底盘业务的消息了。　　尽管京西国际发布的公告未披露股权协议的具体细节，但记者从接近立讯精密的相关人士处获悉，立讯精密的此番动作并不仅限于财务控股投资层面，其战略协调意义更为突出，是立讯精密整体业务布局与能力拼图中的重要一环。　　记者亦留意到，这次收购是立讯精密距2025年7月完成对德国百年汽车线束巨头莱尼集团的收购尚不足一年的再次出手。　　易主在即成色几何？　　5月10日晚，京西国际发布公告称，获控股股东京西智行集团告知，2026年3月31日，卖方（张家口慧投、张家口聚鑫、张家口睿投及张家口智投）、担保人、立讯精密与京西智行集团订立买卖协议。根据协议，立讯精密有条件同意收购京西智行集团的全部股权。京西智行集团目前持有京西智行（北京）汽车电子科技有限公司（以下简称“京西智行”）超过50%的已发行具表决权股份，后者通过其全资附属公司共持有768916419股京西国际股份，占已发行股份总数约59.50%。　　如果该潜在收购事项得以实现，立讯精密将间接持有京西国际已发行股份总数的59.50%，间接控股京西国际。　　据了解，京西国际的背景不俗，其控股母公司京西智行是国内智能底盘悬架与制动系统领域颇具实力的玩家，为宝马、通用、大众等全球主流车企提供智能底盘产品。　　公司前身可追溯到2009年。当时，京西重工收购了德尔福（Delphi）的底盘业务，由此掌握了磁流变悬架技术的核心专利与生产线。据公开信息，京西智行手握的MagneRide磁流变悬架系统堪称业内“黑科技”，支持每秒1000次主动调节，磁流变液反应时间达0.5毫秒。公司拥有中国专利数十项、全球专利140余项，是全球唯一量产上车的第四代磁流变技术拥有者。2025年，京西智行以国产化布局积极推动磁流变悬架技术平权，全年在中国市场累计斩获50亿元订单。　　然而，拿下技术并不等于拿下利润。从经营数据来看，京西国际仍面临业绩挑战，2025年实现营业收入29.68亿港元（折合人民币约25.76亿元），同比增长6.97%；归母净亏损4190.8万港元（折合人民币约亏损3638万元），较2024年亏损1.28亿港元大幅收窄67.25%。尽管亏损幅度大幅缩减，但仍未走出亏损区间。　　此外，毛利率方面，京西国际亦承压。2025年毛利率从2024年的16.5%下滑至11.4%，毛利从4.58亿港元降至3.38亿港元，同比减少26.3%。　　据年报披露，京西国际2025年亏损未能转正的原因在于其捷克厂房关闭产生的一次性巨额成本。2025年6月，京西国际宣布计划分阶段关闭位于捷克的厂房。此外，该厂房产能利用率偏低，导致毛利率大幅下滑。管理层预计捷克厂房关闭将于2026年第二季度末前完成，长远来看将提升公司产能利用率、降低制造成本，有望改善未来业绩。　　收购背后早埋伏笔　　值得注意的是，本次交易的披露权主要落在京西国际的港股公告上，而立讯精密在A股并未同步发出独立的收购公告。　　5月11日上午，记者以投资者身份致电立讯精密投资者关系部。相关工作人员回应：“公司一直严格按照监管规定进行披露，从这次并购按规模来看，没有达到深交所规则的披露标准，所以我们没有发布公告。”　　尽管在资本市场上低调处理，但立讯精密在产业层面的意图却十分明显。“这是一家历史比较悠久的汽车智能底盘公司，对我们来说是补齐短板。”立讯精密投资者关系部相关工作人员明确表示，此次收购并非单纯的财务投资，而是有长期的整合意图，尽管目标公司当前财务表现较弱，但后续公司也有清晰的整改计划。　　对立讯精密而言，收购京西国际也是其汽车电子战略的一部分。　　近年来，立讯精密在汽车领域频频落子。早在2011年立讯精密便成立汽车事业部，切入汽车线束、连接器等电子电器产品，又在2022年与奇瑞建立战略合作。2025年，立讯精密又耗资约41亿元人民币收购了线缆巨头莱尼。　　而从立讯精密自身整体业绩来看，其2025年也交出了一份亮眼成绩单。全年实现营业收入3323.44亿元，同比增长23.64%；归母净利润达166亿元，同比增长24.20%，营收与净利润增速均约24%。消费电子、汽车电子、通讯及数据中心是立讯精密的三大业务板块。分业务来看，2025年三大板块全部实现正增长。消费电子业务全年实现收入2642.66亿元，同比增长13.37%，占总营收比重79.52%，依然是最大基本盘。　　其中，汽车业务是立讯精密增速最快的板块，也已成为营收占比第二的板块。2025年全年营收达392.55亿元，同比增长185.34%，占总营收比重跃升至11.81%。管理层在业绩说明会直言：“莱尼整合非常顺利，业务成长也达预期。”　　记者留意到，立讯精密收购京西国际这一步棋的落子也并非毫无预兆。翻阅立讯精密2025年年度报告，在“汽车业务”板块中，一个此前并未集中亮相的产品线“智能底盘”赫然在列。立讯精密年报显示，公司布局的智能底盘产品涵盖半主动减震控制器、PPK（转向系统控制单元）、ARS（主动后轮转向系统）、EPS（电动助力转向系统）、EMB（线控制动系统）、VMC（底盘域控制器）、RWA＆SBW（线控转向）、全冗余REPS总成、滚珠丝杠总成、后轮转向总成等多个方向。　　立讯精密此前本来就有相关布局，为何又要再花重金布局汽车底盘业务呢？　　一位接近立讯精密的相关人士向记者表示：“智能底盘分为X、Y、Z三个轴，分别对应转向、悬架、制动。后面这两个虽然立讯精密也有布局，但发现技术门槛比较高，还需要一些能力沉淀。所以，立讯精密也在找外延机会，来快速补足能力拼图。”　　此外，“京西智行非常有亮点的一个产品就是‘磁流变悬架’。相比于现有的悬架方案，这个产品具有很多舒适性以及精准调节方面的优势。”该人士对此说道。可见，立讯精密亦看上了京西国际的悬架方案亮点。　　“智能底盘是目前智能电动车硬件中少有的仍具有较大发展潜力的系统。”汽车行业资深分析师朱自清亦对记者分析，本次收购有利于立讯精密在汽车智能底盘领域形成新的高竞争力产品序列，与此同时，汽车行业竞争加剧，缺乏竞争力的企业将不断出清，并购将成为常态。（文章来源：中国经营网）,http://finance.eastmoney.com/a/202605163739364345.html
东方财富-21世纪经济报道,2026-05-15 07:00:00,电连接领域龙头、立讯精密供应商今日上市丨打新早知道,5月15日，有两只新股上市，为深市主板的维通利（001393.SZ）与北交所的锐翔智能（920178.BJ）。　　维通利的主业是硬连接、柔性连接、触头组件、叠层母排和CCS（电池连接系统）等系列化电连接产品，以及同步分解器等产品的研发、生产和销售，其产品应用领域从电力电工、轨道交通等行业，拓展至新能源汽车、风光储（风电、光伏、储能）等新兴行业。　　硬连接和柔性连接所属行业集中度较低。根据中国电器工业协会出具的证明，2024年，维通利在硬连接和柔性连接的营业收入位居行业第一位，并在新能源汽车硬连接和柔性连接的营业收入位居行业第一位。　　客户资源方面，维通利重点服务电连接产品中高端客户。电力电工领域，产品供应西门子、施耐德、ABB、日立能源、GE等；新能源汽车领域，产品供应比亚迪、斯特兰蒂斯、零跑汽车、中创新航、欣旺达、蜂巢能源、孚能科技等；风光储领域，产品供应金风科技、台达电子、明阳智能、维谛技术、易事特、索英电气、海辰储能等；轨道交通领域，产品供应中国中车、西屋制动、阿尔斯通等。　　业绩方面，2023年、2024年、2025年，维通利营业收入分别为16.99亿元、23.90亿元、31.26亿元，净利润分别为1.87亿元、2.71亿元、3.01亿元。　　不过，维通利提醒，公司电连接产品系电回路中起到电力连接和电流传输作用的导电连接件，其质量的可靠性对导电回路的安全性、稳定性有着重要作用。若公司产品因原材料品质、生产工艺、质量检验、物流运输等因素出现质量问题，公司将面临产品召回或赔偿的风险，对公司经营业绩造成不利影响。　　此外，维通利还强调，若公司产品出现质量问题，将会对公司的行业地位和市场声誉造成一定负面影响，甚至导致核心客户流失，对公司的经营情况产生不利影响。　　锐翔智能是一家专业从事智能制造装备的研发设计、生产和销售的高新技术企业。公司深耕智能制造装备领域，选择FPC产业链的智能制造装备领域作为发展赛道，经过多年经营积累，公司在该领域形成了精密冲切、贴装组装、精密压合三大核心工艺生产装备产品系列，同时具备物流自动化、撕离、折弯、分拣、包装等相关配套工艺的智能制造装备的开发能力以及整线自动化方案解决能力。　　目前，锐翔智能的智能制造装备种类已基本覆盖FPC干制程的核心工艺，是行业内少有能提供FPC多个核心工艺智能制造装备以及整线自动化解决方案的供应商。公司产品覆盖精密冲切、贴装组装、精密压合等三大核心工艺以及物流自动化、撕离、折弯、分拣、包装等相关生产工艺，并可根据客户需求定制化开发工序关联的辅助设备。　　客户方面，锐翔智能凭借高品质的产品性能、稳定的交付能力以及快速响应的技术服务，赢得了广泛认可，已成为东山精密、Mektec集团、住友电工、华通电脑、景旺电子、立讯精密、安捷利、鹏鼎控股等知名企业的合格供应商。公司产品间接服务于苹果、华为等全球消费电子龙头，以及特斯拉、比亚迪、宁德时代等新能源汽车领域领军企业。　　值得注意的是，锐翔智能目前面临客户集中度较高的风险。2023年至2025年，公司对前五大客户的销售收入占当期主营业务收入的比例分别为92.62%、87.62%、87.92%和85.93%，占比较高。公司客户集中度较高主要系受下游领域集中度、智能制造装备固有属性、公司经营策略等因素影响。未来若上述客户以及公司其他主要客户由于产业政策、行业洗牌、突发事件等原因导致其采购需求减少或出现经营困难等情形，将会对公司生产经营和盈利能力带来不利影响。（文章来源：21世纪经济报道）,http://finance.eastmoney.com/a/202605153737896298.html
东方财富-证券时报网,2026-05-14 17:31:00,立讯精密发生3笔大宗交易 合计成交1.48亿元,立讯精密5月14日大宗交易平台共发生3笔成交，合计成交量196.47万股，成交金额1.48亿元。成交价格均为75.40元。从参与大宗交易营业部来看，机构专用席位共出现在3笔成交的买方或卖方营业部中，合计成交金额为1.48亿元，净卖出1.48亿元。　　进一步统计，近3个月内该股累计发生11笔大宗交易，合计成交金额为16.02亿元。　　证券时报·数据宝统计显示，立讯精密今日收盘价为75.40元，下跌5.93%，日换手率为3.05%，成交额为169.75亿元，全天主力资金净流出16.86亿元，近5日该股累计上涨8.46%，近5日资金合计净流入11.36亿元。　　两融数据显示，该股最新融资余额为84.47亿元，近5日增加8.81亿元，增幅为11.65%。　　机构评级来看，近5日共有2家机构给予该股评级，预计目标价最高的是招商证券，5月12日招商证券发布的研报预计公司目标价为90.00元。（数据宝）　　5月14日立讯精密大宗交易一览 成交量（万股）成交金额（万元）成交价格（元）相对当日收盘折溢价（%） 买方营业部卖方营业部95.397192.7575.400.00中国中金财富证券有限公司深圳分公司机构专用72.075434.1875.400.00华泰证券股份有限公司上海浦东新区滨江大道证券营业部机构专用29.012187.1175.400.00国信证券股份有限公司深圳后海分公司机构专用　　注：本文系新闻报道，不构成投资建议，股市有风险，投资需谨慎。 （文章来源：证券时报网）,http://finance.eastmoney.com/a/202605143737527115.html
东方财富-每日经济新闻,2026-05-14 19:23:23,立讯精密间接控股子公司2100万元项目环评获原则同意,“A股绿色报告”项目监控到的数据显示，立讯精密（SZ002475）间接控股子公司立讯电源（昆山）有限公司电源适配器生产项目环评审批获原则同意。该项目总投资额达2100万元。该审批信息于2026年4月23日被相关监管机构披露。　　每日经济新闻联合环保领域知名NGO公众环境研究中心（IPE），自2020年9月起，基于31个省份（自治区、直辖市）、337个地级市政府发布的环境质量、环境排放和污染源监管记录等权威数据来源，每周收集剖析中国数千家上市公司及其旗下数万家公司（包括分公司、参股公司和控股公司）的环境信息数据，发布“A股绿色周报”，旨在借助环境数据库及专业解析、传播能力，让资本市场的上市公司经营活动中的环境信息更加阳光透明。　　上期（总第243期）A股绿色周报显示，共有4家上市公司在近期暴露了环境风险。　　立讯精密主要从事连接器产品研发、生产和销售 （文章来源：每日经济新闻）,http://finance.eastmoney.com/a/202605143737608833.html
东方财富-界面新闻,2026-05-14 16:51:42,立讯精密今日大宗交易平价成交196.47万股，成交额1.48亿元,5月14日，立讯精密大宗交易成交196.47万股，成交额1.48亿元，占当日总成交额的0.87%，成交价75.4元，较市场收盘价75.4元持平。 （文章来源：界面新闻）,http://finance.eastmoney.com/a/202605143737484313.html
东方财富-证券时报网,2026-05-13 17:54:00,立讯精密现2笔大宗交易 合计成交397.00万股,立讯精密5月13日大宗交易平台共发生2笔成交，合计成交量397.00万股，成交金额3.00亿元。以折溢价进行统计，今日有1笔为折价交易，折价率最高达6.59%。从参与大宗交易营业部来看，机构专用席位共出现在2笔成交的买方或卖方营业部中，合计成交金额为3.00亿元，净买入2.60亿元。　　进一步统计，近3个月内该股累计发生8笔大宗交易，合计成交金额为14.54亿元。　　证券时报·数据宝统计显示，立讯精密今日收盘价为80.15元，上涨3.83%，日换手率为3.11%，成交额为180.22亿元，全天主力资金净流入8.38亿元，近5日该股累计上涨19.48%，近5日资金合计净流入36.76亿元。　　两融数据显示，该股最新融资余额为79.08亿元，近5日增加5.56亿元，增幅为7.57%。　　机构评级来看，近5日共有3家机构给予该股评级，预计目标价最高的是招商证券，5月12日招商证券发布的研报预计公司目标价为90.00元。（数据宝）　　5月13日立讯精密大宗交易一览成交量（万股）成交金额（万元）成交价格（元）相对当日收盘折溢价（%） 买方营业部卖方营业部347.0025979.7874.87-6.59机构专用华泰证券股份有限公司上海分公司50.004007.5080.150.00机构专用机构专用（文章来源：证券时报网）,http://finance.eastmoney.com/a/202605133736022519.html
东方财富-国际金融报,2026-05-12 19:05:41,果链巨头再落一子，立讯精密拟控股京西国际,“果链巨头”立讯精密在向汽车电子领域拓展的道路上，再落一子。　　5月12日，继昨日复牌大涨49.33%之后，港股京西国际(HK2339)再涨13.60%。两个交易日大涨近70%背后，京西国际的控股权或将易主立讯精密。　　此前，京西国际于4月8日停牌。约一个月后，5月10日，京西国际公告，3月31日，其控股股东京西智行集团与立讯精密订立买卖协议，立讯精密有条件同意收购京西智行集团的全部股权。京西智行集团透过其全资附属公司持有京西国际已发行股份总数约59.50%。若交易完成，立讯精密将间接持有京西国际59.50%股份，并成为其最终控股股东。　　公开资料显示，京西智行是一家全球化汽车悬架与制动系统一级供应商，公司成立于2009年，前身为京西重工，通过收购德尔福全球底盘悬架及制动系统业务，承袭了代顿工程实验室公司（Delco）和德尔福（Delphi）逾百年的底盘技术积淀。2025年，公司正式启用“京西智行”作为全球统一中文名称，从传统汽车零部件供应商向智能出行解决方案服务商战略转型。　　立讯精密拟控股京西智行是其在汽车领域的又一重要布局。　　作为消费电子龙头，立讯精密因其苹果核心供应商的身份而备受外界关注，围绕全球消费电子巨头苹果这一大客户，立讯精密的业务版图持续扩张，涵盖手机、平板、电脑、手表、耳机等众多消费电子产品。　　回顾立讯精密成为消费电子“代工之王”的发展路径，其版图扩张与规模跃迁背后，是对消费电子产业链上众多公司的持续并购。与此同时，立讯精密将这一套打法“复制”到了汽车电子领域。　　2012年，立讯精密收购源光电装55%股权，正式切入汽车电子赛道，布局汽车连接器与线束；随后在2013年收购德国Suk公司，进一步进入汽车配件领域。2017年，立讯精密控股股东收购德国采埃孚(ZF)车身控制系统事业部；2022年，立讯精密与奇瑞新能源共同组建合资公司，专业从事新能源汽车的整车研发及制造。　　近年来，立讯精密进一步强化汽车领域布局，于2024年宣布收购德国汽车零部件供应商莱尼（Leoni）及其全资子公司，并历时仅一年收购了这家欧洲第一、全球第四的汽车线束供应商的多数股权。近期，有消息称，立讯精密已大幅增持莱尼股权，将持股比例提升至74.9%。　　这一跨国重组为立讯精密带来多重利好，包括制造赋能与降本增效、产能复用与护航出海、供应链采购协同及客户矩阵全维拓宽。作为全球头部汽车线束Tier 1厂商，莱尼集团遍布全球的成熟产能网络、其自带的庞大基础物料采购体量、与海外主流车企的深层合作关系，都将显著提升立讯精密汽车业务的市场竞争力。　　从业绩表现来看，汽车电子业务是立讯精密2025年最大的亮点，实现营收392.55亿元，同比大增185.34%，远超消费电子、通讯及数据中心、其他业务的同比增幅。汽车电子业务的营收占比从2024年的5.12%提升至11.81%，已经成长为“第二增长曲线”。　　在5月6日的业绩说明会上，对于汽车业务的客户拓展与业绩增量，立讯精密高管表示：“Leoni 助力是明显的，可以说有点超预期。”（文章来源：国际金融报）,http://finance.eastmoney.com/a/202605123734728330.html
东方财富-界面新闻,2026-05-13 16:51:13,立讯精密今日大宗交易成交397万股，成交额3亿元,5月13日，立讯精密大宗交易成交397万股，成交额3亿元，占当日总成交额的1.64%，成交均价75.53元，较市场收盘价80.15元折价5.76%，其中最高成交价80.15元，最低成交价74.87元。 （文章来源：界面新闻）,http://finance.eastmoney.com/a/202605133735954987.html
东方财富-中国经营报,2026-05-10 23:35:48,立讯精密或入主京西国际,5月10日晚，京西国际(2339.HK）发布公告，披露其控股股东潜在股权变动及恢复买卖安排，消费电子龙头立讯精密（002475.SZ）将通过收购控股股东股权，间接拿下京西国际约59.50% 股份，有望成为其最终控股股东。　　公告显示，2026年3月31日，卖方、担保人、立讯精密与京西智行集团订立买卖协议。根据协议，立讯精密有条件同意收购京西智行集团的全部股权。京西智行集团目前持有京西智行（北京）汽车电子科技有限公司超过50%的已发行具表决权股份，后者通过其全资附属公司共持有768916419股京西国际股份，占已发行股份总数约59.50%。　　如果该潜在收购事项得以实现，立讯精密将间接持有京西国际已发行股份总数的59.50%，间接控股京西国际。　　据悉，京西国际自4月8 日起暂停买卖，已申请自5月11日上午9时起在联交所恢复买卖。　　《中国经营报》记者留意到，本次股权整合，是立讯精密继布局德国莱尼等汽车零部件资产后，又一重要资本动作，有望强化其在汽车电子及精密制造领域的全球化布局。（文章来源：中国经营报）,http://finance.eastmoney.com/a/202605103732451898.html
东方财富-证券时报网,2026-05-12 17:13:00,立讯精密5月12日大宗交易成交1157.85万元,立讯精密5月12日大宗交易平台出现一笔成交，成交量15.00万股，成交金额1157.85万元，大宗交易成交价为77.19元。该笔交易的买卖双方均为机构专用席位。　　进一步统计，近3个月内该股累计发生6笔大宗交易，合计成交金额为11.54亿元。　　证券时报·数据宝统计显示，立讯精密今日收盘价为77.19元，上涨1.49%，日换手率为2.72%，成交额为152.70亿元，全天主力资金净流入2.48亿元，近5日该股累计上涨15.21%，近5日资金合计净流入19.01亿元。　　两融数据显示，该股最新融资余额为80.66亿元，近5日增加4.97亿元，增幅为6.57%。　　机构评级来看，近5日共有4家机构给予该股评级，预计目标价最高的是招商证券，5月12日招商证券发布的研报预计公司目标价为90.00元。（数据宝）　　5月12日立讯精密大宗交易一览 成交量（万股）成交金额（万元）成交价格（元）相对当日收盘折溢价（%） 买方营业部卖方营业部15.001157.8577.190.00机构专用机构专用　　注：本文系新闻报道，不构成投资建议，股市有风险，投资需谨慎。 （文章来源：证券时报网）,http://finance.eastmoney.com/a/202605123734544951.html
